address,num_transactions,%total_transactions
0xae1bc593f99ac2d07f1b0a71ebd8623dcbc50211,2,0.03
0x3e185e13cda63fcc7e31868a08ff05296e289c55,2,0.03
0x013a3dc10bf2f1ce30c880bcfa7a5d3c7358d6f1,2,0.03
0xa3d90bab8853a81cfca0e561e7e974d9c03ccee2,2,0.03
0xed9619f4983f692f0d493e0f74454c2dba9661b6,2,0.03
0xd9c3415bf8600f007a1b4199df967c25a3e00eea,2,0.03
0xe76fc26336f274189e3fc3ca9d207108ece434d9,2,0.03
0x5980b54470993afa71edcfdadac8d7ed35fafd8b,2,0.03
0x816c5c362f5511094629fa0631b38f5f1de88b40,2,0.03
0xded61fb98667c2d88315f0ed07ba37d73ce12361,2,0.03
0x101a2733d0e90f4e39f15527699c00a8d42463b1,2,0.03
0x7f2bc8d90baebbef53a781cb7b71a3e916077cd2,2,0.03
0xb006299edc873f0dcd5b5578d2ba2dfa1041b289,2,0.03
0x918e26a85fca5b375c5ecc6807d73ebed5c892de,2,0.03
0xb584e5ddd11ccf852b1453819abbaf7d36ca62fc,2,0.03
0x5a3cb81d11a89da64e8e50c983248a36714610f9,2,0.03
0xfe73e378709276dd7b5649dc6930d5512b076b8a,2,0.03
0xddd3964d75d59b6b6d5c31eb313bba5ebf076364,2,0.03
0xed1006c69c6d464cda6ad5024c34f538a489dd71,2,0.03
0x15b3e89ae4eac27ef747deb0929180d3b38dae6a,2,0.03
0x1982a490841368d7e72bca9345d0f139f923aeea,2,0.03
0xa1fe137ae4e0b45b3ae700e460087d7865a0bfe1,2,0.03
0x8e85ae22bcaf9daa4b17efd96162c718c8e80412,2,0.03
0xdba0daa1a4793500dca85aac03f7b2a2173079c3,2,0.03
0x7c9c0c7b4edfc653df38328451ed3130bc0ae2e0,2,0.03
0x97de8145bcbcd6f1137c9324358b4654a7d6c00e,2,0.03
0x1f4b10ffb832581ae5a975ed38eeac9f4e960bdf,2,0.03
0x74bba33ad3069fde4df9757d8cffb1c7eba80924,2,0.03
0x39a03e2fcf0275170edd948e35a6ba75b552b78a,2,0.03
0xbc0791a33138f0839472b015cfb3d37931e5e172,2,0.03
0x0b150c17dd888734e776c9e39ddcae9ef9b34724,2,0.03
0x3477900b3997403640f945c383dc02546041f26c,2,0.03
0xe653211a458be48c52d8973670ed935230dcf579,2,0.03
0x04b19c5f3feb11d491b8cc50b1e2af33f962d787,2,0.03
0x04ec17f9e8502de87ee47fa1c36e8d7afd062b0c,2,0.03
0x0d039bf70964b1217a61353150262be902e48669,2,0.03
0x9da9feb8fad6a9a98594825d14f13cde3ca8fd3e,2,0.03
0x7fda8a3bb70c92a3955f377dfc182b6ac4342dda,2,0.03
0x851def5351ec31a19279cdd6102e97c2dddbefd7,2,0.03
0xcbd4a0027dc42189f740512dd3136468ecfdcf8a,2,0.03
0x2d6c74cc127495f2c8e220279d47bf971c2be212,2,0.03
0xb3624367b1ab37daef42e1a3a2ced012359659b0,2,0.03
0xb47ebe89272c9e35b272885baecfa9173ed7a2d7,2,0.03
0x93d9cc75d193295931f8c6067bfd2aa2b339d78f,2,0.03
0x7638aa6356a6545e38623219e12a3034b0a7ad72,2,0.03
0x7f160c8cebf068d6a2ffc258f6ebdf7a08248c5a,2,0.03
0x95932e30e292f12ae6f3950706d0b29ff15dd6d1,2,0.03
0x4d95ae656fd9dcebbff6d64e2a695fc7a6adc017,2,0.03
0xb0fdb38b1c85efffecccdf90a17a211dbbf7dd5e,2,0.03
0x0937065c1c65e73f504fa3ad8d3b8f739875f35f,2,0.03
0x7f9d9ddacb46d37df1e2445e810987d991c1cebc,2,0.03
0x844e6d9c6f55f568d6e042f0cd34574eeb8b66d3,2,0.03
0x5f66e1cbd3ab30cabb43f6ac370e93fdf91ca28c,2,0.03
0xcf126728987443bed0289d992963eb36a8b97634,2,0.03
0xdb1bdb0619e6efe32d348dd4377cfde44b1105c7,2,0.03
0x3f8865e44c140bedacf0e1c2453b226830357698,2,0.03
0x6aa5662c9cc6807230b248ee6f07b4dcab525569,2,0.03
0x1ccfa671c9d96778835d3f455b304c7e5d5eb886,2,0.03
0xf29e040125c48d8c807ac241c141d3e77b38e893,2,0.03
0x40831c33fd20bcf49cb838ed7d6d903c701be4f3,2,0.03
0x8c919f4128c9e7a1d82ee94a1916d12a9c073bb4,2,0.03
0x86c8ff725bca6a2d678dfba373832e5211b0ab1b,2,0.03
0xbcfb8f7e2831b37a35be2cfbfa5431167ce525b4,2,0.03
0xd07e214d49f859b740eff72e581aa4c419538f1e,2,0.03
0x425c5f1883df33a20361329cb0cbf86940803a23,2,0.03
0xc9a3a4b124934fcc2d8eddd14b4a031cd925922c,2,0.03
0x2efdeae9f7f201bcb6b174269a194050a526f248,2,0.03
0x45a9f6c624840cd9e886b97c88596fd4dfd0efdf,2,0.03
0x002c1e8b6bcf26a60533c7ccc14948c7cfa0918b,2,0.03
0x435e9cc6663b1b0911d37da4d1cc4afc299fef3d,2,0.03
0x1f95332bdf17df406860c9042679f4d1d82c5131,2,0.03
0x75ddf3c22fef3c8ca7242a3b87fe0635ba631e1a,2,0.03
0x98c1d841680025314691e59dea18ec0fcef9957a,2,0.03
0x8c3ba428cf307190dcc82e0d9d0e91e256d4955e,2,0.03
0x1f3934eedde3901b91da9bc379e33bd0d016dde6,2,0.03
0xe08185dc2aa762104987d47c41b9f532cddbedcd,2,0.03
0xa8d16a401d0a563d895f476a72bbcfc81db29659,2,0.03
0x3eb0da134a5c9ae078430c3c44781f21d55a309a,2,0.03
0xd4b938ecc1a6a0e850b97c955a78f79ffa088d26,2,0.03
0x068a88778e58a08d1e647a7dc5ceba39bb49cabc,2,0.03
0x293fe8bb78bf0077c998d675abd2ae7ef0ee8521,2,0.03
0xeaf0638b718cd0cd52c3dfad59ef36888ee511c2,2,0.03
0x2c876ad44115f7cd985d8aefabee0aff2eb62f37,2,0.03
0xf07ab86cbe1e979c1ba3b6a5e761cfaf5793b682,2,0.03
0x95984d51d3763967b62ab948ea2ab63c09ad4423,2,0.03
0x8a850d3d994261aa499da147826676b7adb355fb,2,0.03
0x549a4ad381e89ea1aaa841fa91f35c179034f44f,2,0.03
0x855bb34e6a23023c97cd8985cb584d4dfd998f49,2,0.03
0xc690e9e7af5cfc3ba86c71d88593e4024d881329,1,0.01
0x908c8a730de41256a5838df28737f6db1fdf7c8f,1,0.01
0x49d2db5f6c17a5a2894f52125048aaa988850009,1,0.01
0xd7dfccd6df61e9325c8086626b36522a753ddf21,1,0.01
0x2fd0f49dcd457818dd38de54dcb4cc26ebfe4b43,1,0.01
0xc89b7ea0abffdb7bd1b42df1bc618b36273768fd,1,0.01
0xff9f122e8d9b4f7c6a9aca8bca09bf6f7daa1f93,1,0.01
0x62d815cbffd4c661de9257e638c3203a72b17887,1,0.01
0x97c0cce3189814a6049264db8c39935bc075b467,1,0.01
0xb53c62856228caec06d1dbfac626dc4105846729,1,0.01
0x151aa9d97b6b03de6469955fafb72bac0cbf17a8,1,0.01
0xf7cca957ac5d27262e54d199681a7bd934fa294a,1,0.01
0x7455b4201e5ce69428919a05fbce09a944138c55,1,0.01
0xe43b952293113fc3508838d73fcf954d02da9864,1,0.01
0xbdfc3ceeedc8976b872a03d56d1453ffbdd5686d,1,0.01
0x0953c992de89b44cf63b505d8ae1ac9ceea9f892,1,0.01
0x29969a0ba9ac1d848550766d0179bb6435999e62,1,0.01
0x2dbfaa35714d531361f41cde2ababf60bf8ba8f0,1,0.01
0x5e20ee635a606399c45e36f61c662340ed83726e,1,0.01
0xede97e60c2a20cd8946b296813ea073748cad6b4,1,0.01
0x5d178a193171a1cb656e99cf93f7d55b6d20b715,1,0.01
0x62b775368126b9e2e9da0172b252e11ae2e73263,1,0.01
0x4408dff1a7e7a78b8f1975ae5271f46209781b7d,1,0.01
0x3a08557f38f8047a6d0dc65caef5be48d654b088,1,0.01
0x4b1b63561d2465ea9394639bf57f43c47a3fa08c,1,0.01
0x7db6cf0a9ce5f58f7638d0a7fe87b9b00929ded4,1,0.01
0x41a254cd106c6e2f2175fc0cfe0cde40ca5d358a,1,0.01
0xa4faebc1df04052ca750324a2345ffa0a4fc589b,1,0.01
0x0b2b4cec1696fbc114889a58e7675ee42e56ed19,1,0.01
0xb533a371bb2cad9bc8e892d4b48185f6d0d38152,1,0.01
0x71a7b621cf3c47530c9f359b916fdb22b24e33e6,1,0.01
0xc1d87f8f0341686f826fd326e7fd513db6c6e58e,1,0.01
0x36e7d7ae5cfad0b87f9723c1baba1a5df8626215,1,0.01
0xe5c9fa33a983129f8eb4b807a4b2e7330f1467bf,1,0.01
0x1da15afd4df3e39d989cec4911a4a652dba2e4f6,1,0.01
0xe5d3a8114d8c4cc012839be390b250161c8d4fc8,1,0.01
0x8fc0dc1bd06de12605eddb7ea11f34b8c6696bbd,1,0.01
0xf75e32eea34ec4c326f340f26e9c7f0cde69cb02,1,0.01
0xf487ee360b94647c57d339fe4663d16ea161eeb2,1,0.01
0x3567d92b75f69b96495b8a7cdd370f2748d6c82a,1,0.01
0xbbfe97c070c6d91607d1c231f45c2a77ab3e4208,1,0.01
0xee76a05476c7b46cba209f1ad746b383f90e0f08,1,0.01
0x1b9cfa3f09fa6110a2fc58a1d35146fb59b4d29a,1,0.01
0x347125ab96e098a9ff7e26405a75aa227e119c15,1,0.01
0x929322f2666621322062110bfb56b1f3c4b98bea,1,0.01
0x2c360070fd0d3b6c66bc3c2fd53e591748763de9,1,0.01
0x9185bc23484d1cc23d8b1d086994e8bb0e1883b1,1,0.01
0x8302727e7e98d88b364fcd350fbb48d3f625a0bc,1,0.01
0xfc799dd104e89fcb2385450bbb4c0d93488ecd7e,1,0.01
0xb52902d794827e19904a0c7395926a38e07e5d5f,1,0.01
0xbb7966b46324d9bc6a37524196240f614ca38453,1,0.01
0xf3bae3aeb165d5f004f752251a46614c94a98333,1,0.01
0xc4c739766e0f16c3f96bb229b037243a71b84a80,1,0.01
0xb90bc9df7b479da0ef322cfddd88153ffb863cfc,1,0.01
0x62173267b8f48bc7d0e01a143d838fd9465761b4,1,0.01
0x0309a5f5d375d5b05cac6781b4510c33dfcf8f1f,1,0.01
0x5085a7572cbb12b525c7c6faf8b835b8c167555e,1,0.01
0x755f835153f295cde59d2b925fde3e166a8f9a5a,1,0.01
0xc97239fda221124dcdac5612b45c208163c1d4f3,1,0.01
0x39b301d3429dceb69a7a1ba05284d4c83fffb5d7,1,0.01
0xa6355adb4e10156bcde1c2d57684d42628d8fdda,1,0.01
0x407d23fea7739331403ba550268cf40fda78ca3d,1,0.01
0xea207b9d2430e09914b2cf46300d386f55987d94,1,0.01
0x34619bbea9987eadbbe4d1a98bbc9ccff6b55564,1,0.01
0x310587f050c9851a0fb942db8e99fd338a521ce8,1,0.01
0x3e39da6fcd742cca7ca878a785d68120870e10a5,1,0.01
0x4178162def2cc187e48dfa288938a36db3d5f4ca,1,0.01
0xd4a9579aa76b2eed84f6b39ca5470804bd616dc4,1,0.01
0xa599474365181d18921e8ac31b1a15fa10ca6b86,1,0.01
0xf2e4c3a9bcd102b3cc5100b676bd164f2b6581aa,1,0.01
0xdba30f92948ff2a9a009bf3bd56ef001081aeccd,1,0.01
0x6c73bb5364eb9ea93dc43dd561a45a5bc5df1322,1,0.01
0xe4b4e66c2cbe69861e2700ee3dc063ecdc6f0fc7,1,0.01
0x1ca04dd71521d7831950c1f0843100bba0612baf,1,0.01
0x8ff1f482e9b7643f7fbcc924779fd5c372371b93,1,0.01
0xf1f03cdd7bb87e60669aca56a5b63ad986a49116,1,0.01
0x10e451c34acaaed4e6a7b75ae2f59ddcc5c99068,1,0.01
0xc409134827440024347e27b2826dfd3d42a2967b,1,0.01
0x658569fe26c47f17b6896806ee7f42faea26ff92,1,0.01
0x4f10c94f3e8de54136a39fa5f027e354f8cd39cc,1,0.01
0x6e4e13909ec2833100e3751dd772a59623d874d1,1,0.01
0xe78d146c874ce3924deb7d6391af4f8aafe72342,1,0.01
0x9222a040b909f9c068a088ae032f014ef85b0870,1,0.01
0xbfb99cc692fdb73e52b72318b159eea6a17e878d,1,0.01
0xd5f18cfa2b16eab9b8d6934f5a292d5def68b222,1,0.01
0x231d6dc4a458859c1929f4d2e671857be19517a7,1,0.01
0x5a82ab6316209666540265cf1d7956716a9c1173,1,0.01
0x562a6bde793b9d620d7dd531ee9ef8ad6aa06679,1,0.01
0x4326d074a8099452b80940034a9766783c19f6c8,1,0.01
0x2b46a4d02abdf51306695bcac28800af224b059a,1,0.01
0xa708dedae84f7d2ba8a7d02cbbeef2912c08a557,1,0.01
0xe134173e276ee5949106072aa307783491480a77,1,0.01
0xbab2eb7fdb6e6afe129bb6bbba18fdf4c6378747,1,0.01
0x1deb595d6cd6542b90c424b2921e3b5cca7eac39,1,0.01
0xbf446fca80cd804795f4739ac57fd519e34cacec,1,0.01
0x6e77cb7ef371d24b0d7286f139e062d57caba1c8,1,0.01
0xaf114921e8d91c1bb01b5f416e12a552d7473602,1,0.01
0x73920a0d4458038585527b42c3dd3170d7c2d610,1,0.01
0x51e187f3a2070c51e8be2e718acfae6ce15999a4,1,0.01
0x828f571eb864589b59919e731d57829b76be1aba,1,0.01
0x0249bea8bd7820ce8c8f122dc48ca1a2adda1ca6,1,0.01
0x59e9f8d521f439821cd6899b4523beedd1ba9941,1,0.01
0x57b85ec48b6c8acf7fc396d459d1c71f8a6064bf,1,0.01
0x52daabf8d7fb9b561476faa8be58a1cf25910bf5,1,0.01
0xcbb7af8939e1c0ef77213cc7395d47079c709124,1,0.01
0x69b8a24edc9053b3d007710e7b986df40a0bc7eb,1,0.01
0xd1d7800e2f45c7b48200262d48dbe869aa6ebaec,1,0.01
0x6b1c0211c7644e0855b47906a4db37bbae4a0cfd,1,0.01
0x6dcad7ef152064528af7dcb012fbb76f49deb604,1,0.01
0x84ddec6f22beeed2168a1adea345c1e7d7aab557,1,0.01
0xd5bab071abe595a82df05902d332beeb40197250,1,0.01
0xde1b6b9cfb434b620e24eb00c1cb1b96e7310e3f,1,0.01
0x2e2b2b48be8499c51a6e56746df581f6dd205731,1,0.01
0x8a32e4ae0e7ed4b6aa8445fa0a199a344b858862,1,0.01
0x501f21ffab865acfabe9f4841baf84a584e8b967,1,0.01
0x618f982713dd510bde8ee77079ad0b6c14f89258,1,0.01
0xbade4e52597fc1014013452b4f29036bc20b04ef,1,0.01
0x97b2cd0285b21a3d5ec19817cffebb024caaa052,1,0.01
0xc55f90dbacd3ce14a597419943669b1450de382a,1,0.01
0x288996a7ecc7cdd74b7291d30396c072be056f12,1,0.01
0x6f29ff7150a515d570484d3188b4cdfaeea4e8ad,1,0.01
0x26780a43651b129d8f49fe0fdaa0681043e2756f,1,0.01
0x033775ee5bdca5273c90b47a9955bc876f31cccc,1,0.01
0x4d72d4269ab46962713ca19cab8161a87684a163,1,0.01
0x000000795f1ae75b34b10d8cb60bdddb7d994400,1,0.01
0x7ce9e865271cc801bb6c91a46f46cf84ad72c147,1,0.01
0x40dffa04c2f49ec6e5af0a11ed30731065cec0de,1,0.01
0x49dfba008e80aebd9ee5cbffc92581b5335ae887,1,0.01
0x69cc670759df35f5b4d581801f3198478aa34602,1,0.01
0x19b39e29fb1837edb721f38d60eb5ea3b0d06694,1,0.01
0xdfceb425e12bb957e7f782e37b742b59073014c0,1,0.01
0xc3e24494c2da66b5b6287d46d2a9b0b02b868b3b,1,0.01
0x8d6706fde8807868a0dc791640457c2d8c913c25,1,0.01
0x4bb6b621d91a5816da8ad6cb5405d36ae4068502,1,0.01
0x8588a6c17af8984553168a9a1172ac65e17d4786,1,0.01
0x7162b90dc7905b725ab4a3029b6a2373cbe8cc63,1,0.01
0x3682e06c9640b484d17fe2d68a0dab6a2f0d730b,1,0.01
0x0d80a2931947174cd3b03fbaf90077ff4e7e70bd,1,0.01
0x09dff64cc8624c1170f5c6861c3c1ba774631a13,1,0.01
0x128f0bf54af40ae0cd4c7d504a64d4ccab9e0cda,1,0.01
0x36578e2422741dd91b5ae72dac2c571d234b0471,1,0.01
0x3bb14df63749c77b56fc9280c6591dd313faf84c,1,0.01
0x318b231cf47f6a59c794e3b359193c8f37ac8d93,1,0.01
0xe7d40adf4ef8a62bfe9eafbf30274f0717575df1,1,0.01
0xf817a1e2b11fb30abad06a828940a49b5bd052d4,1,0.01
0xfeb263079165f39b652fd5cfe35fe29fa226ca3c,1,0.01
0x8003e1efc74b3fd181ef2c38142002d33e0fcb1f,1,0.01
0xb3c09991efd186778c2c029335d0a834a79a5d83,1,0.01
0x25ac0e53453cd8f2f7f26f34f2bfee0937474552,1,0.01
0x83ad12cc379ed2d7afaaff91ecbb8a1c068acc9c,1,0.01
0xac3476914a1a6370440b48415eb39ad1b614e03a,1,0.01
0xe4ba9249d25634783fc746016d93c7f6dbc354fa,1,0.01
0x1ace7abbe68210a9fbe1c6c30019781f3e2eaf86,1,0.01
0x55eb51ea1dd5a6b235b941ad5a71dc8378871fb8,1,0.01
0x41d752c6b2c3b76368e8b697ac2b771cc9b8d21c,1,0.01
0x70357a446fe25558d63c8c66c88c0380d34eb8d1,1,0.01
0x7f2df29cc61752145b0bf7baf08ffa0eafe8411e,1,0.01
0xaf779d1eddb59f1035480dd377d8187c865c20da,1,0.01
0x34df2dfb3f98f1d78152fec765cadd77fd84f2ba,1,0.01
0x04c1f2cf48c98bf8ffb4bef94252d0992cf08361,1,0.01
0x206971261b391763458134212feeab2360874676,1,0.01
0xab02469559a8a4ac1131c99b018f4a9314f12c06,1,0.01
0x442747e725d0e1d1fe46c3635f8e01253b6d1ec7,1,0.01
0xf16105bae17a91c8a9c06a2ae2c869a79aa4ad42,1,0.01
0xc126702e16a2fc215c8734c00748587167b8fdeb,1,0.01
0x8b98014819f95dfa353c69addf4e89a9b895c9c1,1,0.01
0xb94bda843cd0b5f7abc3f249540aad764107661d,1,0.01
0xb691cc0bfc1e2acad37fc699c8f95507dd6f22f3,1,0.01
0x80236953dca892314e4864fffd80add0a54ef17f,1,0.01
0xf881cefdc7248107193021108476550c3400f520,1,0.01
0xde7c2c7f47458e416caa387c2cc56dac080082f4,1,0.01
0x2f15a795382c6751192f57a4cca5d62605cae804,1,0.01
0x5a8b3b23501a6a90af2174edfe59060ca073e813,1,0.01
0xe676667cfa2e695cd4570d4579b876fda63eadde,1,0.01
0x7f60fa4224cffc80f9784a72321d1571179d884d,1,0.01
0xdf088a42fb3732f3278547429b62c9609337f669,1,0.01
0x7859a4fe801ee2473a5f2f0e6ad37ed266910357,1,0.01
0x9a85614c6114f703901770f7ae27c452d2814956,1,0.01
0x7d4f4f8299a410075d4712af8f0bd948d456a4c4,1,0.01
0x33fcb1e1136b19b57cc041031add9156df9d7293,1,0.01
0x76a67d2c9145dd135cd2a897b26137f38cbeb5c5,1,0.01
0x02cb50d53b14ca37217a90ee0191e6a9a8bb1fc9,1,0.01
0x38945deeb49441474b2576bc943e08c0ce71c8f0,1,0.01
0xf2cf74d183d085050e7310fe64a34427e2ccea52,1,0.01
0xd3f3aa782911040846c85eb623050ff91f6fb3e3,1,0.01
0x85703f087976e1e7f1b4e7a3553f221e1274c2fe,1,0.01
0xc78609781a9b371f53879d58b1728028bab1f64a,1,0.01
0xa6a4eb581263e6d753850f6a001855f04ebd03b3,1,0.01
0x9ecf0f4d7a684214d1c13a8279f1b3562007d1d7,1,0.01
0xefe8509e47da72dd982185c5130636d7d2ba210d,1,0.01
0x5d82c1ea34a72ae8b02ee2f3259c103c3319579d,1,0.01
0x0593e203835b56e930ac831ace44d443698f5527,1,0.01
0x189b9104b64259fd927af5c348ffb2fbfa0d1719,1,0.01
0x12a98b2f08082f9bc683c30ccf85117846a26e7a,1,0.01
0x240cc373085818ed0a26f388b8629773d6482505,1,0.01
0x76eb8967c4412a9dba7a83f739c0ce5c21303c58,1,0.01
0x9953da7f2161866afaad3c844caaee35a262a001,1,0.01
0xce462c38da7dc941b32e651d4758b299c6ae9efc,1,0.01
0xeb56e918bacbdfe69b237231277ab5638479a7c4,1,0.01
0xb803bce09dd76d452b74830673b9464f15991fa1,1,0.01
0x4b616ab04c84af1f12e2d794e7d41878b182cd6a,1,0.01
0x9f5657697ebf4b2dee5039f85d826004c49d310a,1,0.01
0x5adf6aae21988a5cc833997851710ab1ca54fe59,1,0.01
0xae1692d8d045716c948b707550e91dbd2c55169a,1,0.01
0x7e9853df8b1bd7173c06de725ae26a85cd23bb6d,1,0.01
0xc6b28d22b58a4b529878bd4d085fa5aebb749ca8,1,0.01
0x3dfff22b97c57ebe01fd77d77f4a90813cdf373d,1,0.01
0x326c2cda8aacf75d226b4583ecc948c61d3a9269,1,0.01
0x7e7c1c376a3181cbfd12ee0e047b2492d64c34a0,1,0.01
0x0959f282a96b2a2ca9f722d97c5e5680b3a5eb6d,1,0.01
0xffaa9b864f22838a44916949a397b0ad068603b6,1,0.01
0x65276d60ab36879a6bd88f040d350cd60630fd03,1,0.01
0x02f8857f11e078f6aa68c82537f5c6247e16448b,1,0.01
0x8f2f60ece55463697ba95b69694f65ec4faf11be,1,0.01
0xab54175a16ce7478f940b8bf7c440eb2fa247e15,1,0.01
0x854f33e9d27988709124b446aa9400f7186a5bdb,1,0.01
0x0478d9f7488d6d7f1cef38bd772809ad75c396d9,1,0.01
0x9d4cebe4d98a1183490f0b48cf4cf846940b9c86,1,0.01
0x34db505b2e6d9a5195f0079ad2e36b6d9f5b267b,1,0.01
0x6cb1101daaddbdc1e6321ad24a2c4eb97a2d70f8,1,0.01
0x064b11f8891409baeaf999c5b4b94de202fb2b32,1,0.01
0xdbd4f92f6c737f85fc23ed63ec2ff9d69f3d49ee,1,0.01
0x73865ab70431b874619ab8fe36bb2c292a643b2f,1,0.01
0x5bc7be98ec4fda8e968f1e3c400c620a16b76835,1,0.01
0x5968c89e229e31afa2847f77e75f35901df13773,1,0.01
0xaec8c06c93dfc48432e4c917d5a637e4d47b369a,1,0.01
0xd31a8883dd6c6c28287126fc97cb0a36936a4524,1,0.01
0xde32250e0a4ffc3bba87a839f6e5865e95d13390,1,0.01
0xce8be16722764c11a9fb6a17fb0c0defe70a48f5,1,0.01
0x14439dbe3eacf79d66d11d866a38fff52fe67fac,1,0.01
0x6c92d6d68c4d98e2b83c5994ed066e84817c19df,1,0.01
0xd2cb878fa6e747f3bf0ce14ca9a8fbc792ec6ef0,1,0.01
0xe20f75642b97c11af651a81afcbbc6d7b4e32981,1,0.01
0xb4a298e57280686fbdce3436be0ff14059369e27,1,0.01
0x68d7c6c2d56af3408bc615a9c5c79d644b6ec1c5,1,0.01
0x876fd1a01b7ce56f85bfd178e0a52ee5ec9d2ffe,1,0.01
0x7baf8a12ad7683f7e6bdfe3e157676ce5436376f,1,0.01
0xc612ccbcf4993d786d81c65eee5b84552d8ad005,1,0.01
0x3351720f3154ebb0bc472bff1ce2af91e8c9fd13,1,0.01
0x2719753224a55d9a2a901c001929d59fbf17a045,1,0.01
0x77198fb41324a4d8b919d9d047a6a36c1daec54c,1,0.01
0x620ac0f270d7572ac90794ed0d0806ee7b74dc25,1,0.01
0xfcd0f32e6fd231aafcea6ce0751467003af1884f,1,0.01
0x0ee029fa2513fa4d744d257783f8f5eb8a0bbcdc,1,0.01
0x514ca8ff4f58cb4309c5a2104b5cb27a2846613d,1,0.01
0xd1f981c907494bf9bcf8eaa90b350b5d4b5ed0e8,1,0.01
0x755d3063524192268825c99d2e6acbbc81e7b9a6,1,0.01
0xc639bece23b46b968b721c276fbc0df907d4202d,1,0.01
0xb16ff5f0399440d1180d3af7fd82c64f6a875dd5,1,0.01
0x69b410b401486f03b5ec056545b05ed5f311db9d,1,0.01
0x843698414c1d27ecf2d8275da2b88611e22e2bc6,1,0.01
0xe2c0893986220a386cf0af861a503df8348d5290,1,0.01
0x87e3a1148e4dc887fb76978f4f5982254c5a2895,1,0.01
0x8b6d007b930ed5f01dae79eac6bc0dd9171b1edb,1,0.01
0x370f2fa48a65c61b2e504deb9fc2d43fd70eb733,1,0.01
0xae0eceb49b3b18b6d2fca4b1ecec9104c50f4b6e,1,0.01
0x4fe5bd552cbf5d8de22c4f03d857ff6316db2def,1,0.01
0xfde35598572aa0263ff725aaa6148faeecf11bec,1,0.01
0xcfad795a47d3ceb1ba4ed0e4d1893505f1f3e255,1,0.01
0x1eb1fe371cfd35d56e4660ecd93b825669b1d4b3,1,0.01
0x18f501c43b22b99ce4f4c67435d9c3545c9ce430,1,0.01
0x3411208c8cfa637a3f497dae51205c1a53ce9720,1,0.01
0xdaa7c1b5feaca5d1bc1bea7e7c07d91d3e6dfe51,1,0.01
0x25103179675b10c20b474a7d60aff20a23113ebb,1,0.01
0xb7d691867e549c7c54c559b7fc93965403ac65df,1,0.01
0xff800b048eba0f0ba23d85446080ff53862fc2e3,1,0.01
0x3fc4310bf2ebae51bac956dd60a81803a3f89188,1,0.01
0x59b04e6b2d5ed4d0c683e337ee3ce93bc5d6f26c,1,0.01
0xf0d1f28c660fd5d893f80873a3e7928b5e9624a7,1,0.01
0x9a91dba73099f88a642b53bfe0d67a888e759344,1,0.01
0x153494d22faad207eb3981b8d044ddd2bb44e7a4,1,0.01
0xb2f3ff0b472a4ac352fdc5dfd7441b1b3229364b,1,0.01
0x9ce1bd85d18986d311b67182f2d6ecf6e583cf5b,1,0.01
0x0659b5680a005f9123888362a9b054a1fb2a6c30,1,0.01
0x73c205a5a9056e73c74958813f06079a935ea70e,1,0.01
0x9b1ac8e6d08053c55713d9aa8fde1c53e9a929e2,1,0.01
0x5276513e4a7c92582f616428c25a888cdcedfb5c,1,0.01
0x2346351ef8f29ee9b69e8e9eb54a8aab614a4faa,1,0.01
0xc12065f17ab97a04501324142e31928abbe5be4c,1,0.01
0xf6abfa8d60c7bee887234efd3af05a65fe7e522c,1,0.01
0x94c20f500395fd1162ffa3585b2e36555681027a,1,0.01
0xca9cbeac44244f3c1409323d4b5ef61946ceb656,1,0.01
0x33687ce50cb155ec3bad92aca0234049b5c2ec89,1,0.01
0x1eaae3217525067150d30924888cbd4b9d9b35bb,1,0.01
0x6338738a7d568b2edc7e7e84c8870ba408a82e7c,1,0.01
0x9cb973d09521b8b4acc5a3cb5494464e27319465,1,0.01
0x6c1d01b3ae9494ed72666b413409fc8d0d46ece0,1,0.01
0xc5e4d898d6764187f12e71dfaa1b1b2b659b5d0b,1,0.01
0x31295c4489bd272a2274102538f03e95f5ab26bc,1,0.01
0x093481beb0910ca9a508c2583e4d5856a2adba78,1,0.01
0xff8aca68dfbae181a1c56ae5f6203d2d7aeae3ea,1,0.01
0x4f513fa18fe2ef8ff0be653e51c8e80a383f1bf9,1,0.01
0x3f085c43150764c89e8e5e5913f926c894c00716,1,0.01
0x207c5df7bb228039dd941f11da5b0a5fb6c1994b,1,0.01
0x997b96b0d75e19197825665e85e88473a63a83f4,1,0.01
0x9edeac22692d48d2a3d97a5955a6a33657251a70,1,0.01
0xdce1d72751b85b40876a5ec684a68ccf49360daf,1,0.01
0x7f36fb9c873be1190305966815fc71439e56f2d0,1,0.01
0xbf740c8ebde2d15b2c930809979ade549fc9199e,1,0.01
0x67c2642c0755faca4a0fe7c0ecdd14df26cb9f11,1,0.01
0xf1326357b5a8687bec2aaaf0e107cbcc9a9f1a47,1,0.01
0x59950edded888ebbea2b7307c8e8735750ea64f3,1,0.01
0x90f080ae4218a4c088bbf00a74af9850d1773366,1,0.01
0xb6b6246bcd96399787511c69c1cdf1bd5e95e9fa,1,0.01
0xf58c02c8ad9d6c436246ca124f43c690368bbdfe,1,0.01
0xb650c324a6ae101f2bbf3634b21fcc55ef55c900,1,0.01
0x5f388b93383765c0a52a007461a10fe3d9118d35,1,0.01
0x4909c30e1e53410cd5a7ecf0d9937f10777da15f,1,0.01
0x4c470962d4c369156dd735f63e4eb5180a970bfc,1,0.01
